Country,City,Latitude,Longitude,Coffee type,Years,Total Production,Global Price of Arabica Coffee (US cents per a lb),Global Price of Robusta Coffee (US cents per a lb),Oceanic Index,El Nino or La Nina Year,Magnitude
Papua New Guinea,Goroka,-6.083,145.3874,Arabica/Robusta,1998,81120000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Paraguay,Villarrica,-25.75,-56.4333,Arabica,1998,1920000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Peru,Jaén,-5.7091,-78.8047,Arabica,1998,126120000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Rwanda,Huye (Butare),-2.6138,29.7372,Arabica,1998,13380000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Timor-Leste,Ermera,-8.7543,125.3968,Arabica,1998,0.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Zimbabwe,Mutare City,-18.9707,32.6709,Arabica,1998,8940000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Cuba,Santiago de Cuba,20.0169,-75.8302,Arabica,1998,16800000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Dominican Republic,Constanza,18.9092,-70.7506,Arabica/Robusta,1998,29220000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Haiti,Dondon,19.533,-72.2,Arabica,1998,26340000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Philippines,Baguio,16.4023,120.596,Arabica/Robusta,1998,40620000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Tanzania,Moshi,-3.3349,37.3404,Arabica/Robusta,1998,44340000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Zambia,Chipata City,-13.6333,32.65,Arabica,1998,3720000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Cameroon,Dschang,5.447,10.05,Arabica/Robusta,1998,66840000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Central African Republic,Berbérati,4.2611,15.7922,Robusta,1998,12900000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Colombia,Armenia,4.5361,-75.6757,Arabica,1998,652080000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Costa Rica,San Marcos,9.6635,-84.0167,Arabica,1998,146700000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Côte d'Ivoire,Abengourou,6.7303,-3.483,Robusta,1998,119520000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Democratic Republic of Congo,Goma,-1.6792,29.2228,Arabica/Robusta,1998,44280000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
El Salvador,Apaneca,13.8659,-89.8434,Arabica,1998,123300000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Equatorial Guinea,Bata,1.8639,9.7658,Robusta,1998,60000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Ethiopia,Jimma,7.6792,36.834,Arabica,1998,175680000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Gabon,Franceville,-1.6333,13.5833,Robusta,1998,240000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Ghana,Akuapim South,5.8598,-0.1867,Robusta,1998,3240000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Guatemala,Antigua Guatemala,14.5586,-90.7295,Arabica/Robusta,1998,293580000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Guinea,Siguiri,11.422,-9.168,Robusta,1998,25260000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Guyana,New Amsterdam,6.25,-57.5167,Robusta,1998,360000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Honduras,Santa Rosa de Copán,14.7667,-88.7833,Arabica,1998,131700000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
India,Chikmagalur Town,13.3167,75.7833,Arabica/Robusta,1998,265020000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Jamaica,Blue Mountain Peak,18.0442,-76.5796,Arabica,1998,1740000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Kenya,Nyeri Town,-0.4201,36.9476,Arabica,1998,70380000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Lao People's Democratic Republic,Paksong,15.1333,106.3833,Robusta,1998,10260000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Liberia,Gbarnga,7.0104,-9.49,Robusta,1998,1080000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Mexico,Coatepec,19.4533,-96.9614,Arabica/Robusta,1998,288060000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Nepal,Baglung,28.2719,83.5898,Arabica,1998,0.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Nicaragua,Matagalpa City,12.9171,-85.9167,Arabica,1998,64380000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Nigeria,Jos,9.9285,8.8921,Robusta,1998,3180000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Panama,Boquete,8.7783,-82.4324,Arabica,1998,11520000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Sierra Leone,Kenema City,7.8758,-11.1875,Robusta,1998,1620000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Sri Lanka,Bandarawela,6.8259,80.9982,Arabica/Robusta,1998,2760000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Thailand,Chiang Mai City,18.7883,98.9853,Arabica/Robusta,1998,54960000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Togo,Sokodé,8.9833,1.1333,Robusta,1998,19260000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Trinidad & Tobago,Scarborough,11.1833,-60.7333,Robusta,1998,1020000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Uganda,Mbale,1.0761,34.1756,Arabica/Robusta,1998,203160000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Venezuela,San Cristóbal,7.7669,-72.225,Arabica,1998,95820000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Yemen,Taiz,13.5795,44.0209,Arabica,1998,4140000.0,135.47,82.72,-1.2166666666666666,La Nina,Moderate
Angola,Bailundo,-12.165,15.3694,Arabica/Robusta,1999,3300000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Bolivia,Coroico,-16.1889,-67.7273,Arabica,1999,9480000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Brazil,Poços de Caldas,-21.78,-46.5692,Arabica/Robusta,1999,2854680000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Burundi,Bukeye,-3.083,29.367,Arabica/Robusta,1999,21060000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Ecuador,Zamora,-4.0692,-78.9567,Arabica/Robusta,1999,71880000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Indonesia,Medan (Sumatra),3.5952,98.6722,Arabica/Robusta,1999,393420000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Madagascar,Antsirabe,-19.865,47.0333,Robusta,1999,25620000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Malawi,Thyolo Town,-16.0703,35.1471,Arabica,1999,3540000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Papua New Guinea,Goroka,-6.083,145.3874,Arabica/Robusta,1999,83220000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Paraguay,Villarrica,-25.75,-56.4333,Arabica,1999,1140000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Peru,Jaén,-5.7091,-78.8047,Arabica,1999,164640000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Rwanda,Huye (Butare),-2.6138,29.7372,Arabica,1999,18420000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Timor-Leste,Ermera,-8.7543,125.3968,Arabica,1999,0.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Zimbabwe,Mutare City,-18.9707,32.6709,Arabica,1999,7500000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Cuba,Santiago de Cuba,20.0169,-75.8302,Arabica,1999,19680000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Dominican Republic,Constanza,18.9092,-70.7506,Arabica/Robusta,1999,36420000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Haiti,Dondon,19.533,-72.2,Arabica,1999,23940000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Philippines,Baguio,16.4023,120.596,Arabica/Robusta,1999,37320000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Tanzania,Moshi,-3.3349,37.3404,Arabica/Robusta,1999,50520000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Zambia,Chipata City,-13.6333,32.65,Arabica,1999,3540000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Cameroon,Dschang,5.447,10.05,Arabica/Robusta,1999,82200000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Central African Republic,Berbérati,4.2611,15.7922,Robusta,1999,14460000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Colombia,Armenia,4.5361,-75.6757,Arabica,1999,570720000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Costa Rica,San Marcos,9.6635,-84.0167,Arabica,1999,149100000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Côte d'Ivoire,Abengourou,6.7303,-3.483,Robusta,1999,379200000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Democratic Republic of Congo,Goma,-1.6792,29.2228,Arabica/Robusta,1999,28620000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
El Salvador,Apaneca,13.8659,-89.8434,Arabica,1999,155880000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Equatorial Guinea,Bata,1.8639,9.7658,Robusta,1999,0.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Ethiopia,Jimma,7.6792,36.834,Arabica,1999,227040000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Gabon,Franceville,-1.6333,13.5833,Robusta,1999,120000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Ghana,Akuapim South,5.8598,-0.1867,Robusta,1999,5340000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Guatemala,Antigua Guatemala,14.5586,-90.7295,Arabica/Robusta,1999,307200000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Guinea,Siguiri,11.422,-9.168,Robusta,1999,21840000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Guyana,New Amsterdam,6.25,-57.5167,Robusta,1999,300000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Honduras,Santa Rosa de Copán,14.7667,-88.7833,Arabica,1999,179100000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
India,Chikmagalur Town,13.3167,75.7833,Arabica/Robusta,1999,292020000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Jamaica,Blue Mountain Peak,18.0442,-76.5796,Arabica,1999,2280000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Kenya,Nyeri Town,-0.4201,36.9476,Arabica,1999,90120000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Lao People's Democratic Republic,Paksong,15.1333,106.3833,Robusta,1999,14340000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Liberia,Gbarnga,7.0104,-9.49,Robusta,1999,720000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Mexico,Coatepec,19.4533,-96.9614,Arabica/Robusta,1999,373140000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Nepal,Baglung,28.2719,83.5898,Arabica,1999,0.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Nicaragua,Matagalpa City,12.9171,-85.9167,Arabica,1999,93240000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Nigeria,Jos,9.9285,8.8921,Robusta,1999,2700000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Panama,Boquete,8.7783,-82.4324,Arabica,1999,9960000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Sierra Leone,Kenema City,7.8758,-11.1875,Robusta,1999,3540000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Sri Lanka,Bandarawela,6.8259,80.9982,Arabica/Robusta,1999,1920000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Thailand,Chiang Mai City,18.7883,98.9853,Arabica/Robusta,1999,76380000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Togo,Sokodé,8.9833,1.1333,Robusta,1999,15780000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Trinidad & Tobago,Scarborough,11.1833,-60.7333,Robusta,1999,1020000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Uganda,Mbale,1.0761,34.1756,Arabica/Robusta,1999,171720000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Venezuela,San Cristóbal,7.7669,-72.225,Arabica,1999,82020000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Yemen,Taiz,13.5795,44.0209,Arabica,1999,3660000.0,103.88,67.65,-1.1833333333333331,La Nina,Moderate
Angola,Bailundo,-12.165,15.3694,Arabica/Robusta,2000,3000000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Bolivia,Coroico,-16.1889,-67.7273,Arabica,2000,8880000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Brazil,Poços de Caldas,-21.78,-46.5692,Arabica/Robusta,2000,1878600000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Burundi,Bukeye,-3.083,29.367,Arabica/Robusta,2000,29220000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Ecuador,Zamora,-4.0692,-78.9567,Arabica/Robusta,2000,51240000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Indonesia,Medan (Sumatra),3.5952,98.6722,Arabica/Robusta,2000,419220000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Madagascar,Antsirabe,-19.865,47.0333,Robusta,2000,21720000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Malawi,Thyolo Town,-16.0703,35.1471,Arabica,2000,3780000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Papua New Guinea,Goroka,-6.083,145.3874,Arabica/Robusta,2000,62460000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Paraguay,Villarrica,-25.75,-56.4333,Arabica,2000,1320000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Peru,Jaén,-5.7091,-78.8047,Arabica,2000,160560000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Rwanda,Huye (Butare),-2.6138,29.7372,Arabica,2000,16380000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Timor-Leste,Ermera,-8.7543,125.3968,Arabica,2000,420000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Zimbabwe,Mutare City,-18.9707,32.6709,Arabica,2000,6540000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Cuba,Santiago de Cuba,20.0169,-75.8302,Arabica,2000,18720000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Dominican Republic,Constanza,18.9092,-70.7506,Arabica/Robusta,2000,28020000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Haiti,Dondon,19.533,-72.2,Arabica,2000,25200000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Philippines,Baguio,16.4023,120.596,Arabica/Robusta,2000,20460000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Tanzania,Moshi,-3.3349,37.3404,Arabica/Robusta,2000,48540000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Zambia,Chipata City,-13.6333,32.65,Arabica,2000,5580000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Cameroon,Dschang,5.447,10.05,Arabica/Robusta,2000,66780000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Central African Republic,Berbérati,4.2611,15.7922,Robusta,2000,6780000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Colombia,Armenia,4.5361,-75.6757,Arabica,2000,631140000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Costa Rica,San Marcos,9.6635,-84.0167,Arabica,2000,145140000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Côte d'Ivoire,Abengourou,6.7303,-3.483,Robusta,2000,290760000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Democratic Republic of Congo,Goma,-1.6792,29.2228,Arabica/Robusta,2000,21780000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
El Salvador,Apaneca,13.8659,-89.8434,Arabica,2000,102240000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Equatorial Guinea,Bata,1.8639,9.7658,Robusta,2000,0.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Ethiopia,Jimma,7.6792,36.834,Arabica,2000,186900000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Gabon,Franceville,-1.6333,13.5833,Robusta,2000,0.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Ghana,Akuapim South,5.8598,-0.1867,Robusta,2000,4560000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Guatemala,Antigua Guatemala,14.5586,-90.7295,Arabica/Robusta,2000,296400000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Guinea,Siguiri,11.422,-9.168,Robusta,2000,24000000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Guyana,New Amsterdam,6.25,-57.5167,Robusta,2000,180000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Honduras,Santa Rosa de Copán,14.7667,-88.7833,Arabica,2000,160020000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
India,Chikmagalur Town,13.3167,75.7833,Arabica/Robusta,2000,301200000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Jamaica,Blue Mountain Peak,18.0442,-76.5796,Arabica,2000,2220000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Kenya,Nyeri Town,-0.4201,36.9476,Arabica,2000,60120000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Lao People's Democratic Republic,Paksong,15.1333,106.3833,Robusta,2000,12720000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Liberia,Gbarnga,7.0104,-9.49,Robusta,2000,720000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Mexico,Coatepec,19.4533,-96.9614,Arabica/Robusta,2000,288900000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Nepal,Baglung,28.2719,83.5898,Arabica,2000,0.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Nicaragua,Matagalpa City,12.9171,-85.9167,Arabica,2000,94320000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Nigeria,Jos,9.9285,8.8921,Robusta,2000,2940000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Panama,Boquete,8.7783,-82.4324,Arabica,2000,10200000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Sierra Leone,Kenema City,7.8758,-11.1875,Robusta,2000,2940000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Sri Lanka,Bandarawela,6.8259,80.9982,Arabica/Robusta,2000,1980000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Thailand,Chiang Mai City,18.7883,98.9853,Arabica/Robusta,2000,101520000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Togo,Sokodé,8.9833,1.1333,Robusta,2000,11820000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Trinidad & Tobago,Scarborough,11.1833,-60.7333,Robusta,2000,960000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Uganda,Mbale,1.0761,34.1756,Arabica/Robusta,2000,204060000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Venezuela,San Cristóbal,7.7669,-72.225,Arabica,2000,87000000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Yemen,Taiz,13.5795,44.0209,Arabica,2000,3840000.0,87.2,41.56,-0.4916666666666666,La Nina,Neutral
Angola,Bailundo,-12.165,15.3694,Arabica/Robusta,2001,1260000.0,62.28,27.59,0.0,La Nina,Neutral
Bolivia,Coroico,-16.1889,-67.7273,Arabica,2001,5640000.0,62.28,27.59,0.0,La Nina,Neutral
Brazil,Poços de Caldas,-21.78,-46.5692,Arabica/Robusta,2001,1881900000.0,62.28,27.59,0.0,La Nina,Neutral
Burundi,Bukeye,-3.083,29.367,Arabica/Robusta,2001,8640000.0,62.28,27.59,0.0,La Nina,Neutral
Ecuador,Zamora,-4.0692,-78.9567,Arabica/Robusta,2001,47580000.0,62.28,27.59,0.0,La Nina,Neutral
Indonesia,Medan (Sumatra),3.5952,98.6722,Arabica/Robusta,2001,409980000.0,62.28,27.59,0.0,La Nina,Neutral
Madagascar,Antsirabe,-19.865,47.0333,Robusta,2001,8820000.0,62.28,27.59,0.0,La Nina,Neutral
Malawi,Thyolo Town,-16.0703,35.1471,Arabica,2001,3600000.0,62.28,27.59,0.0,La Nina,Neutral
Papua New Guinea,Goroka,-6.083,145.3874,Arabica/Robusta,2001,63780000.0,62.28,27.59,0.0,La Nina,Neutral
Paraguay,Villarrica,-25.75,-56.4333,Arabica,2001,1320000.0,62.28,27.59,0.0,La Nina,Neutral
Peru,Jaén,-5.7091,-78.8047,Arabica,2001,169740000.0,62.28,27.59,0.0,La Nina,Neutral
Rwanda,Huye (Butare),-2.6138,29.7372,Arabica,2001,17760000.0,62.28,27.59,0.0,La Nina,Neutral
Timor-Leste,Ermera,-8.7543,125.3968,Arabica,2001,1980000.0,62.28,27.59,0.0,La Nina,Neutral
Zimbabwe,Mutare City,-18.9707,32.6709,Arabica,2001,7260000.0,62.28,27.59,0.0,La Nina,Neutral
Cuba,Santiago de Cuba,20.0169,-75.8302,Arabica,2001,17100000.0,62.28,27.59,0.0,La Nina,Neutral
Dominican Republic,Constanza,18.9092,-70.7506,Arabica/Robusta,2001,23220000.0,62.28,27.59,0.0,La Nina,Neutral
Haiti,Dondon,19.533,-72.2,Arabica,2001,24180000.0,62.28,27.59,0.0,La Nina,Neutral
Philippines,Baguio,16.4023,120.596,Arabica/Robusta,2001,15780000.0,62.28,27.59,0.0,La Nina,Neutral
Tanzania,Moshi,-3.3349,37.3404,Arabica/Robusta,2001,37440000.0,62.28,27.59,0.0,La Nina,Neutral
Zambia,Chipata City,-13.6333,32.65,Arabica,2001,6000000.0,62.28,27.59,0.0,La Nina,Neutral
Cameroon,Dschang,5.447,10.05,Arabica/Robusta,2001,41160000.0,62.28,27.59,0.0,La Nina,Neutral
Central African Republic,Berbérati,4.2611,15.7922,Robusta,2001,4080000.0,62.28,27.59,0.0,La Nina,Neutral
Colombia,Armenia,4.5361,-75.6757,Arabica,2001,717000000.0,62.28,27.59,0.0,La Nina,Neutral
Costa Rica,San Marcos,9.6635,-84.0167,Arabica,2001,134820000.0,62.28,27.59,0.0,La Nina,Neutral
Côte d'Ivoire,Abengourou,6.7303,-3.483,Robusta,2001,215760000.0,62.28,27.59,0.0,La Nina,Neutral
Democratic Republic of Congo,Goma,-1.6792,29.2228,Arabica/Robusta,2001,25380000.0,62.28,27.59,0.0,La Nina,Neutral
El Salvador,Apaneca,13.8659,-89.8434,Arabica,2001,101640000.0,62.28,27.59,0.0,La Nina,Neutral
Equatorial Guinea,Bata,1.8639,9.7658,Robusta,2001,0.0,62.28,27.59,0.0,La Nina,Neutral
Ethiopia,Jimma,7.6792,36.834,Arabica,2001,242640000.0,62.28,27.59,0.0,La Nina,Neutral
Gabon,Franceville,-1.6333,13.5833,Robusta,2001,60000.0,62.28,27.59,0.0,La Nina,Neutral
Ghana,Akuapim South,5.8598,-0.1867,Robusta,2001,420000.0,62.28,27.59,0.0,La Nina,Neutral
Guatemala,Antigua Guatemala,14.5586,-90.7295,Arabica/Robusta,2001,220140000.0,62.28,27.59,0.0,La Nina,Neutral
Guinea,Siguiri,11.422,-9.168,Robusta,2001,14160000.0,62.28,27.59,0.0,La Nina,Neutral
Guyana,New Amsterdam,6.25,-57.5167,Robusta,2001,300000.0,62.28,27.59,0.0,La Nina,Neutral
Honduras,Santa Rosa de Copán,14.7667,-88.7833,Arabica,2001,182160000.0,62.28,27.59,0.0,La Nina,Neutral
India,Chikmagalur Town,13.3167,75.7833,Arabica/Robusta,2001,288600000.0,62.28,27.59,0.0,La Nina,Neutral
Jamaica,Blue Mountain Peak,18.0442,-76.5796,Arabica,2001,1860000.0,62.28,27.59,0.0,La Nina,Neutral
Kenya,Nyeri Town,-0.4201,36.9476,Arabica,2001,59460000.0,62.28,27.59,0.0,La Nina,Neutral
Lao People's Democratic Republic,Paksong,15.1333,106.3833,Robusta,2001,15480000.0,62.28,27.59,0.0,La Nina,Neutral
Liberia,Gbarnga,7.0104,-9.49,Robusta,2001,720000.0,62.28,27.59,0.0,La Nina,Neutral
Mexico,Coatepec,19.4533,-96.9614,Arabica/Robusta,2001,266280000.0,62.28,27.59,0.0,La Nina,Neutral
Nepal,Baglung,28.2719,83.5898,Arabica,2001,0.0,62.28,27.59,0.0,La Nina,Neutral
Nicaragua,Matagalpa City,12.9171,-85.9167,Arabica,2001,64740000.0,62.28,27.59,0.0,La Nina,Neutral
Nigeria,Jos,9.9285,8.8921,Robusta,2001,2640000.0,62.28,27.59,0.0,La Nina,Neutral
Panama,Boquete,8.7783,-82.4324,Arabica,2001,9600000.0,62.28,27.59,0.0,La Nina,Neutral
Sierra Leone,Kenema City,7.8758,-11.1875,Robusta,2001,4740000.0,62.28,27.59,0.0,La Nina,Neutral
Sri Lanka,Bandarawela,6.8259,80.9982,Arabica/Robusta,2001,1920000.0,62.28,27.59,0.0,La Nina,Neutral
Thailand,Chiang Mai City,18.7883,98.9853,Arabica/Robusta,2001,42840000.0,62.28,27.59,0.0,La Nina,Neutral
Togo,Sokodé,8.9833,1.1333,Robusta,2001,6720000.0,62.28,27.59,0.0,La Nina,Neutral
Trinidad & Tobago,Scarborough,11.1833,-60.7333,Robusta,2001,960000.0,62.28,27.59,0.0,La Nina,Neutral
Uganda,Mbale,1.0761,34.1756,Arabica/Robusta,2001,189480000.0,62.28,27.59,0.0,La Nina,Neutral
Venezuela,San Cristóbal,7.7669,-72.225,Arabica,2001,75900000.0,62.28,27.59,0.0,La Nina,Neutral
Yemen,Taiz,13.5795,44.0209,Arabica,2001,3720000.0,62.28,27.59,0.0,La Nina,Neutral
Angola,Bailundo,-12.165,15.3694,Arabica/Robusta,2002,3420000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Bolivia,Coroico,-16.1889,-67.7273,Arabica,2002,7620000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Brazil,Poços de Caldas,-21.78,-46.5692,Arabica/Robusta,2002,2901120000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Burundi,Bukeye,-3.083,29.367,Arabica/Robusta,2002,27240000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Ecuador,Zamora,-4.0692,-78.9567,Arabica/Robusta,2002,34920000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Indonesia,Medan (Sumatra),3.5952,98.6722,Arabica/Robusta,2002,403860000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Madagascar,Antsirabe,-19.865,47.0333,Robusta,2002,26700000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Malawi,Thyolo Town,-16.0703,35.1471,Arabica,2002,2520000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
Papua New Guinea,Goroka,-6.083,145.3874,Arabica/Robusta,2002,65100000.0,61.46,29.99,0.6416666666666667,El Nino,Weak
